name,borough,neighborhood,neighborhood_id,borough_id
E 25 St & 1 Ave,Manhattan,Murray Hill-Kips Bay,MN20,1.0
E 25 St & 2 Ave,Manhattan,Murray Hill-Kips Bay,MN20,1.0
E 37 St & Lexington Ave,Manhattan,Murray Hill-Kips Bay,MN20,1.0
Lexington Ave & E 29 St,Manhattan,Murray Hill-Kips Bay,MN20,1.0
1 Ave & E 30 St,Manhattan,Murray Hill-Kips Bay,MN20,1.0
Pershing Square North,Manhattan,Murray Hill-Kips Bay,MN20,1.0
2 Ave & E 31 St,Manhattan,Murray Hill-Kips Bay,MN20,1.0
E 30 St & Park Ave S,Manhattan,Murray Hill-Kips Bay,MN20,1.0
E 40 St & Madison Ave,Manhattan,Murray Hill-Kips Bay,MN20,1.0
E 32 St & Park Ave,Manhattan,Murray Hill-Kips Bay,MN20,1.0
E 39 St & 3 Ave,Manhattan,Murray Hill-Kips Bay,MN20,1.0
E 27 St & 1 Ave,Manhattan,Murray Hill-Kips Bay,MN20,1.0
E 41 St & Madison Ave,Manhattan,Murray Hill-Kips Bay,MN20,1.0
E 40 St & 5 Ave,Manhattan,Murray Hill-Kips Bay,MN20,1.0
E 35 St & 3 Ave,Manhattan,Murray Hill-Kips Bay,MN20,1.0
Broadway & W 32 St,Manhattan,Midtown-Midtown South,MN17,1.0
W 27 St & 7 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
Grand Army Plaza & Central Park S,Manhattan,Midtown-Midtown South,MN17,1.0
W 33 St & 7 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
W 31 St & 7 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
W 37 St & 5 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
6 Ave & W 33 St,Manhattan,Midtown-Midtown South,MN17,1.0
Broadway & W 36 St,Manhattan,Midtown-Midtown South,MN17,1.0
W 43 St & 6 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
W 56 St & 6 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
W 44 St & 5 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
Broadway & W 29 St,Manhattan,Midtown-Midtown South,MN17,1.0
Broadway & W 51 St,Manhattan,Midtown-Midtown South,MN17,1.0
5 Ave & E 29 St,Manhattan,Midtown-Midtown South,MN17,1.0
Broadway & W 37 St,Manhattan,Midtown-Midtown South,MN17,1.0
E 33 St & 5 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
W 38 St & 8 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
W 52 St & 5 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
E 53 St & Madison Ave,Manhattan,Midtown-Midtown South,MN17,1.0
E 56 St & Madison Ave,Manhattan,Midtown-Midtown South,MN17,1.0
E 48 St & 5 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
Broadway & W 55 St,Manhattan,Midtown-Midtown South,MN17,1.0
Broadway & W 58 St,Manhattan,Midtown-Midtown South,MN17,1.0
Broadway & W 53 St,Manhattan,Midtown-Midtown South,MN17,1.0
Broadway & W 49 St,Manhattan,Midtown-Midtown South,MN17,1.0
Broadway & W 41 St,Manhattan,Midtown-Midtown South,MN17,1.0
Broadway & W 39 St,Manhattan,Midtown-Midtown South,MN17,1.0
W 41 St & 8 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
W 45 St & 6 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
W 51 St & 6 Ave,Manhattan,Midtown-Midtown South,MN17,1.0
10 Ave & W 28 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
E 17 St & Broadway,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
9 Ave & W 22 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
Broadway & W 24 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
8 Ave & W 33 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 29 St & 9 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 25 St & 6 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
E 24 St & Park Ave S,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 26 St & 8 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 15 St & 7 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 21 St & 6 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
9 Ave & W 16 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
E 16 St & 5 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 16 St & The High Line,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 18 St & 6 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 20 St & 8 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 37 St & 10 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
11 Ave & W 41 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 17 St & 8 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 22 St & 10 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
9 Ave & W 18 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
8 Ave & W 31 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 22 St & 8 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 20 St & 7 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 20 St & 11 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
12 Ave & W 40 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 26 St & 10 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 24 St & 7 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
Broadway & E 22 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
11 Ave & W 27 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 34 St & 11 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
NYCBS Depot - FAR,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
Penn Station Valet,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
9 Ave & W 28 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
W 27 St & 10 Ave,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
8 Ave & W 16 St,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
Broadway & E 22 St - Valet Scan,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,1.0
Greenwich Ave & 8 Ave,Manhattan,West Village,MN23,1.0
Christopher St & Greenwich St,Manhattan,West Village,MN23,1.0
E 10 St & 5 Ave,Manhattan,West Village,MN23,1.0
Washington St & Gansevoort St,Manhattan,West Village,MN23,1.0
Greenwich Ave & Charles St,Manhattan,West Village,MN23,1.0
Washington Pl & 6 Ave,Manhattan,West Village,MN23,1.0
Washington Pl & Broadway,Manhattan,West Village,MN23,1.0
W 13 St & 7 Ave,Manhattan,West Village,MN23,1.0
LaGuardia Pl & W 3 St,Manhattan,West Village,MN23,1.0
Sullivan St & Washington Sq,Manhattan,West Village,MN23,1.0
Broadway & E 14 St,Manhattan,West Village,MN23,1.0
Perry St & Bleecker St,Manhattan,West Village,MN23,1.0
Barrow St & Hudson St,Manhattan,West Village,MN23,1.0
Carmine St & 6 Ave,Manhattan,West Village,MN23,1.0
W 13 St & 6 Ave,Manhattan,West Village,MN23,1.0
Mercer St & Bleecker St,Manhattan,West Village,MN23,1.0
Lafayette St & E 8 St,Manhattan,West Village,MN23,1.0
University Pl & E 14 St,Manhattan,West Village,MN23,1.0
Bank St & Hudson St,Manhattan,West Village,MN23,1.0
Bank St & Washington St,Manhattan,West Village,MN23,1.0
W 4 St & 7 Ave S,Manhattan,West Village,MN23,1.0
MacDougal St & Washington Sq,Manhattan,West Village,MN23,1.0
W 13 St & Hudson St,Manhattan,West Village,MN23,1.0
Great Jones St,Manhattan,West Village,MN23,1.0
E 11 St & Broadway,Manhattan,West Village,MN23,1.0
W 14 St & The High Line,Manhattan,West Village,MN23,1.0
W 11 St & 6 Ave,Manhattan,West Village,MN23,1.0
W 13 St & 5 Ave,Manhattan,West Village,MN23,1.0
Washington Square E,Manhattan,West Village,MN23,1.0
University Pl & E 8 St,Manhattan,West Village,MN23,1.0
Central Park S & 6 Ave,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
Central Park West & W 72 St,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
Central Park West & W 85 St,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
5 Ave & E 78 St,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
Central Park West & W 68 St,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
5 Ave & E 63 St,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
5 Ave & E 73 St,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
Central Park West & W 76 St,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
Yankee Ferry Terminal,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
Soissons Landing,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
Adventures NYC,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
8D OPS 01,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
5 Ave & E 88 St,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
5 Ave & E 93 St,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
Central Park W & W 96 St,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
Central Park West & W 102 St,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
Central Park North & Adam Clayton Powell Blvd,Manhattan,park-cemetery-etc-Manhattan,MN99,1.0
Kent Ave & N 7 St,Brooklyn,North Side-South Side,BK73,3.0
Broadway & Berry St,Brooklyn,North Side-South Side,BK73,3.0
S 5 Pl & S 4 St,Brooklyn,North Side-South Side,BK73,3.0
Frost St & Meeker St,Brooklyn,North Side-South Side,BK73,3.0
Broadway & Roebling St,Brooklyn,North Side-South Side,BK73,3.0
N 6 St & Bedford Ave,Brooklyn,North Side-South Side,BK73,3.0
Union Ave & Jackson St,Brooklyn,North Side-South Side,BK73,3.0
Berry St & N 8 St,Brooklyn,North Side-South Side,BK73,3.0
Stagg St & Union Ave,Brooklyn,North Side-South Side,BK73,3.0
S 3 St & Bedford Ave,Brooklyn,North Side-South Side,BK73,3.0
N 11 St & Wythe Ave,Brooklyn,North Side-South Side,BK73,3.0
N 8 St & Driggs Ave,Brooklyn,North Side-South Side,BK73,3.0
Bedford Ave & Nassau Ave,Brooklyn,North Side-South Side,BK73,3.0
Bedford Ave & S 9 St,Brooklyn,North Side-South Side,BK73,3.0
S 4 St & Wythe Ave,Brooklyn,North Side-South Side,BK73,3.0
Grand St & Havemeyer St,Brooklyn,North Side-South Side,BK73,3.0
Kent Ave & S 11 St,Brooklyn,North Side-South Side,BK73,3.0
Driggs Ave & Lorimer St,Brooklyn,North Side-South Side,BK73,3.0
Metropolitan Ave & Bedford Ave,Brooklyn,North Side-South Side,BK73,3.0
S 4 St & Rodney St,Brooklyn,North Side-South Side,BK73,3.0
Union Ave & N 12 St,Brooklyn,North Side-South Side,BK73,3.0
Hope St & Union Ave,Brooklyn,North Side-South Side,BK73,3.0
Roebling St & N 4 St,Brooklyn,North Side-South Side,BK73,3.0
Wythe Ave & Metropolitan Ave,Brooklyn,North Side-South Side,BK73,3.0
N 12 St & Bedford Ave,Brooklyn,North Side-South Side,BK73,3.0
Leonard St & Manhattan Ave,Brooklyn,North Side-South Side,BK73,3.0
Leonard St & Bayard St,Brooklyn,North Side-South Side,BK73,3.0
3969.TEMP (Bike The Branches - Central Branch),Brooklyn,North Side-South Side,BK73,3.0
Amsterdam Ave & W 73 St,Manhattan,Lincoln Square,MN14,1.0
Columbus Ave & W 72 St,Manhattan,Lincoln Square,MN14,1.0
W 70 St & Amsterdam Ave,Manhattan,Lincoln Square,MN14,1.0
Broadway & W 60 St,Manhattan,Lincoln Square,MN14,1.0
W 64 St & West End Ave,Manhattan,Lincoln Square,MN14,1.0
W 74 St & Columbus Ave,Manhattan,Lincoln Square,MN14,1.0
W 63 St & Broadway,Manhattan,Lincoln Square,MN14,1.0
W 67 St & Broadway,Manhattan,Lincoln Square,MN14,1.0
11 Ave & W 59 St,Manhattan,Lincoln Square,MN14,1.0
W 59 St & 10 Ave,Manhattan,Lincoln Square,MN14,1.0
Riverside Blvd & W 67 St,Manhattan,Lincoln Square,MN14,1.0
Amsterdam Ave & W 66 St,Manhattan,Lincoln Square,MN14,1.0
E 7 St & Avenue A,Manhattan,East Village,MN22,1.0
St Marks Pl & 2 Ave,Manhattan,East Village,MN22,1.0
E 4 St & 2 Ave,Manhattan,East Village,MN22,1.0
E 12 St & 3 Ave,Manhattan,East Village,MN22,1.0
E 11 St & 2 Ave,Manhattan,East Village,MN22,1.0
E 13 St & Avenue A,Manhattan,East Village,MN22,1.0
E 2 St & Avenue B,Manhattan,East Village,MN22,1.0
E 6 St & Avenue B,Manhattan,East Village,MN22,1.0
E 3 St & 1 Ave,Manhattan,East Village,MN22,1.0
E 10 St & Avenue A,Manhattan,East Village,MN22,1.0
St Marks Pl & 1 Ave,Manhattan,East Village,MN22,1.0
E 11 St & 1 Ave,Manhattan,East Village,MN22,1.0
Shevchenko Pl & E 7 St,Manhattan,East Village,MN22,1.0
E 2 St & 2 Ave,Manhattan,East Village,MN22,1.0
Cooper Square & E 7 St,Manhattan,East Village,MN22,1.0
Norfolk St & Broome St,Manhattan,Chinatown,MN27,1.0
Allen St & Rivington St,Manhattan,Chinatown,MN27,1.0
Forsyth St & Broome St,Manhattan,Chinatown,MN27,1.0
Suffolk St & Stanton St,Manhattan,Chinatown,MN27,1.0
Rivington St & Chrystie St,Manhattan,Chinatown,MN27,1.0
Allen St & E Houston St,Manhattan,Chinatown,MN27,1.0
Forsyth St & Canal St,Manhattan,Chinatown,MN27,1.0
Division St & Bowery,Manhattan,Chinatown,MN27,1.0
Bayard St & Baxter St,Manhattan,Chinatown,MN27,1.0
St James Pl & Oliver St,Manhattan,Chinatown,MN27,1.0
Pike St & E Broadway,Manhattan,Chinatown,MN27,1.0
Allen St & Hester St,Manhattan,Chinatown,MN27,1.0
Stanton St & Chrystie St,Manhattan,Chinatown,MN27,1.0
Catherine St & Monroe St,Manhattan,Chinatown,MN27,1.0
Market St & Cherry St,Manhattan,Chinatown,MN27,1.0
St James Pl & Pearl St,Manhattan,Chinatown,MN27,1.0
W 82 St & Central Park West,Manhattan,Upper West Side,MN12,1.0
Riverside Dr & W 72 St,Manhattan,Upper West Side,MN12,1.0
W 78 St & Broadway,Manhattan,Upper West Side,MN12,1.0
Amsterdam Ave & W 82 St,Manhattan,Upper West Side,MN12,1.0
W 84 St & Broadway,Manhattan,Upper West Side,MN12,1.0
Riverside Dr & W 78 St,Manhattan,Upper West Side,MN12,1.0
W 84 St & Columbus Ave,Manhattan,Upper West Side,MN12,1.0
Riverside Dr & W 82 St,Manhattan,Upper West Side,MN12,1.0
W 76 St & Columbus Ave,Manhattan,Upper West Side,MN12,1.0
W 87 St  & Amsterdam Ave,Manhattan,Upper West Side,MN12,1.0
Riverside Dr & W 91 St,Manhattan,Upper West Side,MN12,1.0
W 87 St & West End Ave,Manhattan,Upper West Side,MN12,1.0
Columbus Ave & W 95 St,Manhattan,Upper West Side,MN12,1.0
W 95 St & Broadway,Manhattan,Upper West Side,MN12,1.0
West End Ave & W 94 St,Manhattan,Upper West Side,MN12,1.0
Central Park West & W 100 St,Manhattan,Upper West Side,MN12,1.0
W 90 St & Amsterdam Ave,Manhattan,Upper West Side,MN12,1.0
W 100 St & Broadway,Manhattan,Upper West Side,MN12,1.0
W 104 St & Amsterdam Ave,Manhattan,Upper West Side,MN12,1.0
Columbus Ave & W 103 St,Manhattan,Upper West Side,MN12,1.0
W 106 St & Central Park West,Manhattan,Upper West Side,MN12,1.0
Riverside Dr & W 104 St,Manhattan,Upper West Side,MN12,1.0
W 92 St & Broadway,Manhattan,Upper West Side,MN12,1.0
W 89 St & Columbus Ave,Manhattan,Upper West Side,MN12,1.0
W 100 St & Manhattan Ave,Manhattan,Upper West Side,MN12,1.0
Amsterdam Ave & W 79 St,Manhattan,Upper West Side,MN12,1.0
W 88 St & West End Ave,Manhattan,Upper West Side,MN12,1.0
Pike St & Monroe St,Manhattan,Lower East Side,MN28,1.0
Madison St & Clinton St,Manhattan,Lower East Side,MN28,1.0
Canal St & Rutgers St,Manhattan,Lower East Side,MN28,1.0
Cherry St,Manhattan,Lower East Side,MN28,1.0
Madison St & Montgomery St,Manhattan,Lower East Side,MN28,1.0
Avenue D & E 3 St,Manhattan,Lower East Side,MN28,1.0
Pitt St & Stanton St,Manhattan,Lower East Side,MN28,1.0
Clinton St & Grand St,Manhattan,Lower East Side,MN28,1.0
E 9 St & Avenue C,Manhattan,Lower East Side,MN28,1.0
Bialystoker Pl & Delancey St,Manhattan,Lower East Side,MN28,1.0
E 2 St & Avenue C,Manhattan,Lower East Side,MN28,1.0
Henry St & Grand St,Manhattan,Lower East Side,MN28,1.0
Avenue D & E 8 St,Manhattan,Lower East Side,MN28,1.0
E 5 St & Avenue C,Manhattan,Lower East Side,MN28,1.0
Avenue D & E 12 St,Manhattan,Lower East Side,MN28,1.0
E 6 St & Avenue D,Manhattan,Lower East Side,MN28,1.0
Columbia St & Rivington St,Manhattan,Lower East Side,MN28,1.0
Stanton St & Mangin St,Manhattan,Lower East Side,MN28,1.0
NYCBS Depot - DEL,Manhattan,Lower East Side,MN28,1.0
Rivington St & Ridge St,Manhattan,Lower East Side,MN28,1.0
NYCBS Depot - PIT,Manhattan,Lower East Side,MN28,1.0
Franklin St & Dupont St,Brooklyn,Greenpoint,BK76,3.0
Huron St & Franklin St,Brooklyn,Greenpoint,BK76,3.0
Driggs Ave & N Henry St,Brooklyn,Greenpoint,BK76,3.0
Milton St & Franklin St,Brooklyn,Greenpoint,BK76,3.0
McGuinness Blvd & Eagle St,Brooklyn,Greenpoint,BK76,3.0
Banker St & Meserole Ave,Brooklyn,Greenpoint,BK76,3.0
India St & Manhattan Ave,Brooklyn,Greenpoint,BK76,3.0
Meserole Ave & Manhattan Ave,Brooklyn,Greenpoint,BK76,3.0
N 15 St & Wythe Ave,Brooklyn,Greenpoint,BK76,3.0
Norman Ave & Leonard St,Brooklyn,Greenpoint,BK76,3.0
Greenpoint Ave & Manhattan Ave,Brooklyn,Greenpoint,BK76,3.0
Nassau Ave & Russell St,Brooklyn,Greenpoint,BK76,3.0
India St & East River,Brooklyn,Greenpoint,BK76,3.0
Nassau Ave & Newell St,Brooklyn,Greenpoint,BK76,3.0
E 23 St & 1 Ave,Manhattan,Stuyvesant Town-Cooper Village,MN50,1.0
1 Ave & E 18 St,Manhattan,Stuyvesant Town-Cooper Village,MN50,1.0
1 Ave & E 15 St,Manhattan,Stuyvesant Town-Cooper Village,MN50,1.0
E 14 St & Avenue B,Manhattan,Stuyvesant Town-Cooper Village,MN50,1.0
E 20 St & FDR Drive,Manhattan,Stuyvesant Town-Cooper Village,MN50,1.0
NYCBS Depot - STY,Manhattan,Stuyvesant Town-Cooper Village,MN50,1.0
44 Dr & Jackson Ave,Queens,Hunters Point-Sunnyside-West Maspeth,QN31,4.0
46 Ave & 5 St,Queens,Hunters Point-Sunnyside-West Maspeth,QN31,4.0
Jackson Ave & 46 Rd,Queens,Hunters Point-Sunnyside-West Maspeth,QN31,4.0
Vernon Blvd & 50 Ave,Queens,Hunters Point-Sunnyside-West Maspeth,QN31,4.0
48 Ave & 5 St,Queens,Hunters Point-Sunnyside-West Maspeth,QN31,4.0
45 Rd & 11 St,Queens,Hunters Point-Sunnyside-West Maspeth,QN31,4.0
31 St & Thomson Ave,Queens,Hunters Point-Sunnyside-West Maspeth,QN31,4.0
Center Blvd & Borden Ave,Queens,Hunters Point-Sunnyside-West Maspeth,QN31,4.0
47 Ave & 31 St,Queens,Hunters Point-Sunnyside-West Maspeth,QN31,4.0
21 St & 43 Ave,Queens,Hunters Point-Sunnyside-West Maspeth,QN31,4.0
9 St & 44 Rd,Queens,Hunters Point-Sunnyside-West Maspeth,QN31,4.0
E 20 St & Park Ave,Manhattan,Gramercy,MN21,1.0
E 20 St & 2 Ave,Manhattan,Gramercy,MN21,1.0
E 19 St & 3 Ave,Manhattan,Gramercy,MN21,1.0
E 16 St & Irving Pl,Manhattan,Gramercy,MN21,1.0
Lexington Ave & E 24 St,Manhattan,Gramercy,MN21,1.0
E 15 St & 3 Ave,Manhattan,Gramercy,MN21,1.0
9 Ave & W 45 St,Manhattan,Clinton,MN15,1.0
W 47 St & 10 Ave,Manhattan,Clinton,MN15,1.0
W 52 St & 11 Ave,Manhattan,Clinton,MN15,1.0
W 39 St & 9 Ave,Manhattan,Clinton,MN15,1.0
W 43 St & 10 Ave,Manhattan,Clinton,MN15,1.0
W 52 St & 9 Ave,Manhattan,Clinton,MN15,1.0
W 45 St & 8 Ave,Manhattan,Clinton,MN15,1.0
W 53 St & 10 Ave,Manhattan,Clinton,MN15,1.0
W 42 St & 8 Ave,Manhattan,Clinton,MN15,1.0
W 56 St & 10 Ave,Manhattan,Clinton,MN15,1.0
W 49 St & 8 Ave,Manhattan,Clinton,MN15,1.0
W 46 St & 11 Ave,Manhattan,Clinton,MN15,1.0
8 Ave & W 52 St,Manhattan,Clinton,MN15,1.0
PABT Valet,Manhattan,Clinton,MN15,1.0
W 54 St & 9 Ave,Manhattan,Clinton,MN15,1.0
E 67 St & Park Ave,Manhattan,Upper East Side-Carnegie Hill,MN40,1.0
E 77 St & Park Ave,Manhattan,Upper East Side-Carnegie Hill,MN40,1.0
